movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female,overview
247,23000000,en,14.13488,1994-07-29,101,Medium,351583407,1,0,1,1,7,1994,7,0,29,40981593,0,2,1,1,0,0,0,0,7,4,1,0,0,6,6,0,1,1,1,0,0,107217396,,174999005,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,7,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist."
248,18339750,de,7.69224,2004-09-08,156,Large,92180910,0,1,1,1,21,2004,9,1,8,-37667937,0,7,3,0,0,1,0,0,21,3,1,0,0,1,1,0,1,1,1,0,0,96105964,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,6,9,5,3,2,2,14,8,2,4,0,0,0,0,0,0,0,0,1,0,0,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender."
249,102000000,en,9.646208,2001-06-07,99,Medium,147080413,1,0,1,1,9,2001,6,0,7,74205073,0,5,2,1,0,0,0,0,9,17,7,2,2,14,5,0,0,1,1,1,0,296000000,,23042200,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything."
251,12560000,fr,4.052991,2001-02-07,105,Medium,42700000,0,0,1,0,0,2001,2,0,7,-15309317,0,5,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,29456000,29456000,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Dans le quartier du Sentier, Eddie Vuibert, Dov et Yvan sont confrontés aux procédés pour le moins expéditifs de leur nouveau client, Eurodiscount, une chaîne européenne d'hypermarchés. Karine, lasse des turpitudes de son volage époux, Dov, le chasse du foyer. La bande de copains se disloque.Dov et Patrick partent tenter leur chance sous le soleil de Californie, tandis qu'Eddie et Yvan font les marchés. Entre temps, Serge, devenu livreur, noue une idylle avec Chochana Boutboul, une jeune fille de bonne famille à qui il fait croire qu'il est très fortuné.C'est alors qu'Eddie découvre que sa faillite dépasse le simple échec commercial et qu'il a été victime d'une scandaleuse escroquerie. Dès lors, il décide de se venger et conçoit un plan qui va réunir et mobiliser tous ses amis."
1132,3537415,de,9.117054,2016-07-14,162,Large,1390172,0,0,1,0,27,2016,7,0,14,40981593,0,9,2,1,0,0,0,0,27,0,0,0,0,4,1,0,1,0,1,0,0,,,374218673,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,14,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Without warning a father comes to visit his daughter abroad. He believes that she lost her humor and therefore surprises her with a rampage of jokes.
1144,878000,en,13.916101,2042-11-26,102,Medium,10462500,1,0,1,1,14,1942,11,0,26,31944703,0,1,1,1,1,0,0,0,14,6,0,6,0,2,0,0,1,0,1,0,1,21750000,27634716,10462500,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,8,3,2,1,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,1,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications."
1157,300000,en,1.687901,2005-07-22,88,Short,1750211,1,0,1,0,4,2005,7,0,22,40981593,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Quadriplegics, who play full-contact rugby in wheelchairs, overcome unimaginable obstacles to compete in the Paralympic Games in Athens, Greece."
252,98000000,en,7.284477,1995-12-22,119,Large,10017322,1,0,1,1,6,1995,12,1,22,32322910,0,4,4,1,0,0,0,0,6,7,2,7,2,7,5,1,0,0,0,1,1,73326666,21486757,37000000,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,6,0,1,4,1,0,0,0,0,0,0,1,0,0,0,"Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids."
253,8500000,en,6.57613,2004-02-27,104,Medium,5001655,1,0,1,1,5,2004,2,0,27,-15309317,0,3,1,1,0,0,0,0,5,1,1,1,1,1,1,0,0,0,1,1,1,18492362,18492362,18492362,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10,19,9,4,4,3,14,14,4,6,0,0,0,2,1,0,0,1,0,0,0,When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort -- a hedonistic island paradise for swingers --- it's up to the club's staff to stop the violence ... or at least hide it!
255,11178,en,0.079287,2012-09-05,104,Medium,34659,1,0,1,1,2,2012,9,1,5,-37667937,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Bwakaw is a drama-comedy about growing old, and everyone's fear of growing old alone. Rene is a gay man who came out of the closet at age 70. Ailing in his twilight years, he thinks it is now too late for love, even companionship, and that all there is to look forward to is Death. He has made a will, bequeathing his few possessions to his even fewer friends. Everything is packed and labeled, ready for distribution. He has even paid for a coffin, taking advantage of a funeral home's Summer Sale. Nowadays the only companion Rene has is Bwakaw, a stray dog that hangs around his house and follows him wherever he goes. As Rene waits for the day of his death, he gets the surprise of his life when it is Bwakaw who suddenly falls ill and is diagnosed with cancer."
256,9500000,en,5.847166,2013-09-06,88,Short,7800000,1,0,1,1,6,2013,9,1,6,-37667937,0,2,1,1,0,0,0,0,6,22,12,13,6,0,0,0,1,0,1,0,1,231411584,194168700,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse."
257,55000000,en,10.758754,2015-09-10,121,Large,203427584,1,1,1,1,11,2015,9,1,10,-37667937,0,6,3,1,0,0,0,0,11,14,11,17,6,21,8,0,0,0,1,1,1,214104620,147332697,1405403694,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,15,3,5,4,18,14,25,2,0,0,0,0,0,0,0,1,0,0,0,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival."
259,0,ja,10.686166,1995-11-18,83,Short,2287714,0,0,1,1,11,1995,11,0,18,31944703,1,3,1,0,0,0,0,1,11,0,0,1,0,1,0,1,0,0,0,1,0,,,3301446,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,1,5,0,9,2,5,3,0,0,0,0,0,0,0,0,0,0,0,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster."
261,0,en,0.871303,1988-09-02,99,Medium,187349,1,0,1,0,0,1988,9,1,2,-37667937,0,1,1,1,0,0,0,0,0,11,1,1,1,1,1,0,1,1,1,0,0,100489151,1700000,,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,0,5,1,0,1,0,0,0,0,0,1,0,1,0,0,0,"A man's family comes for his 77th birthday and while he loves all of his children and their children, he and his children don't exactly connect. However, he connects with his grandchildren. And he tells them what he wants for his birthday and they do what they can to give it to him."
262,50000000,en,11.511424,2006-04-28,99,Medium,87528173,1,0,1,1,10,2006,4,0,28,-28405871,0,6,3,1,0,0,0,0,10,28,5,2,2,1,1,0,1,0,1,0,0,262797249,171963386,,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the McNeive family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style."
1168,10000000,en,17.046052,2016-09-09,97,Medium,30658387,1,0,1,1,3,2016,9,1,9,-37667937,0,2,1,1,0,0,0,0,3,14,6,16,6,10,5,0,1,0,1,0,1,173965010,278019771,109449237,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.
1174,0,en,4.601867,2015-06-05,90,Short,28281,1,0,1,1,0,2015,6,0,5,74205073,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eight people experience sleep paralysis, a condition which leaves them unable to move, speak or react."
1201,13000000,zh,7.17548,2010-09-18,119,Large,51723285,0,0,1,1,4,2010,9,1,18,-37667937,0,1,2,0,0,0,1,0,4,4,0,0,0,1,1,0,,1,1,,0,42776760,,,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,An exiled detective is recruited to solve a series of mysterious deaths that threaten to delay the inauguration of Empress Wu.
1213,5000000,en,9.069963,1996-06-21,135,Large,13269963,1,0,1,1,4,1996,6,0,21,74205073,0,3,1,1,0,0,1,0,4,3,2,4,4,5,0,0,0,1,1,1,0,35431113,23450000,65088797,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,4,1,4,2,2,0,4,3,0,1,0,0,0,0,1,1,0,1,0,0,0,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town."
1237,60000000,en,8.810961,2003-10-09,127,Large,80154140,1,0,1,1,7,2003,10,1,9,-28659422,0,3,1,1,1,0,0,0,7,21,5,36,4,22,3,0,0,0,1,1,1,139804348,250649836,189859560,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5,1,0,5,0,0,0,0,0,0,0,2,0,0,0,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.
263,0,ja,6.972723,2010-12-11,133,Large,17636261,0,1,1,0,4,2010,12,1,11,32322910,0,7,1,0,0,0,0,1,4,2,2,0,0,0,0,0,1,0,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,11,1,0,2,1,0,0,0,0,0,0,0,0,0,0,"Set in the 1960's, high school student Toru Watanabe loses his only friend Kizuki after he commits suicide. Toru, now looking for a new life, enters a university in Tokyo. By chance, Toru meets Kizuki's ex-girlfriend Naoko in the university. They grow close because they both share the same loss. As Toru and Naoko grow even closer, Naoko's sense of loss also grows. After Naoko's 20th birthday, she leaves for a sanitarium in Kyoto. Watanabe, devastated by the situation, meets pure-hearted Midori during the spring semester. Midori looks like a small animal that just came into the world ..."
264,10000000,en,2.849779,1987-11-12,99,Medium,14000,1,1,1,1,6,1987,11,0,12,31944703,0,2,1,1,0,0,0,0,6,3,2,1,1,0,0,1,0,1,0,1,0,8362969,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,2,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"When successful businessman Sam Treadwell finds that his android wife, Cherry model 2000 has blown a fuse, he hires sexy renegade tracker E. Johnson to find her exact duplicate. But as their journey to replace his perfect mate leads them into the treacherous and lawless region of 'The Zone', Treadwell learns the hard way that the perfect woman is made not of computer chips and diodes."
265,0,en,2.799447,2004-05-14,108,Medium,143597,1,1,1,0,3,2004,5,0,14,21757736,0,,1,1,0,0,0,0,3,2,2,4,4,0,0,0,1,0,1,0,1,110000000,59468275,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,0,9,8,0,2,0,0,0,0,0,0,0,3,1,0,0,"The Munns, father John and sons Chris and Tim, recede to the woods of rural Georgia. Their life together is forever changed with the arrival of Uncle Deel, though the tragedy that follows forces troubled Chris to become a man."
266,15000000,en,10.271871,2002-12-16,135,Large,13060843,1,0,1,1,11,2002,12,1,16,32322910,0,2,1,1,0,0,0,0,11,8,7,15,8,6,6,0,0,0,1,1,1,100853753,134095253,250649836,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,1,2,2,0,5,7,0,2,0,0,0,1,0,0,0,1,0,0,0,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint."
267,15000000,en,15.423538,2007-09-11,148,Large,56255142,1,1,1,1,11,2007,9,1,11,-37667937,0,4,1,1,0,0,0,0,11,4,4,12,5,18,6,0,1,0,1,0,1,30411183,156822020,136159423,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,5,2,0,11,11,2,2,1,0,0,2,1,0,0,3,0,0,0,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness."
268,27000,en,10.513367,1994-09-13,92,Short,3151130,1,1,1,1,3,1994,9,1,13,-37667937,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives."
269,40000000,en,8.778999,2006-07-21,93,Short,23937870,1,0,1,1,6,2006,7,0,21,40981593,0,3,3,1,0,0,0,0,6,0,0,0,0,16,10,0,1,0,1,0,1,,,850000000,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Alex Rider thinks he is a normal school boy, until his uncle is killed. He discovers that his uncle was actually spy on a mission, when he was killed. Alex is recruited by Alan Blunt to continue the mission. He is sent to Cornwall to investigate a new computer system, which Darrius Sayle has created. He plans to give the new computer systems to every school in the country, but Mr. Blunt has other ideas and Alex must find out what it is."
270,0,en,0.498877,2007-09-07,119,Large,20,1,1,1,1,0,2007,9,1,7,-37667937,0,,0,1,0,0,0,0,0,19,1,1,0,0,0,0,0,0,1,1,1,41744718,264118201,,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Academy Award®-nominated director Scott Hicks (""Shine"") documents an eventful year in the career and personal life of distinguished Western classical composer Philip Glass as he interacts with a number of friends and collaborators, who include Chuck Close, Ravi Shankar, and Martin Scorsese."
271,21000000,en,8.425361,2011-03-25,99,Medium,72417394,1,1,1,1,2,2011,3,0,25,-7149862,0,2,1,1,0,0,0,0,2,5,5,3,2,13,5,0,0,1,1,1,0,457363168,,459270619,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Back in middle school after summer vacation, Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond."
272,72500000,en,6.936688,2006-08-04,116,Medium,162966177,1,1,1,1,15,2006,8,1,4,-33273015,0,2,1,1,0,0,0,0,15,16,11,16,7,1,1,0,0,0,1,1,1,285176741,325756637,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"Lifelong friends and national idols Ricky Bobby and Cal Naughton Jr. have earned their NASCAR stripes with their uncanny knack of finishing races in the first and second slots, respectively, and slinging catchphrases like ""Shake and bake!"" But when a rival French driver coasts onto the track to challenge their records, they'll have to floor it to retain their top-dog status."
275,65000000,en,10.237996,1998-12-17,119,Large,250821495,1,1,1,1,3,1998,12,1,17,32322910,0,1,1,1,0,0,0,0,3,18,6,16,5,0,0,0,1,1,1,0,0,373554033,356830601,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,1,2,4,0,7,7,0,3,1,0,0,0,1,0,0,4,0,0,1,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet – both blissfully unaware that he's putting her out of business."
280,65000000,en,13.455112,2004-08-04,120,Large,217764291,1,0,1,1,13,2004,8,1,4,-33273015,0,4,1,1,0,0,1,0,13,23,4,3,2,10,3,0,0,1,1,1,0,358372926,100230832,8026971,7,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14,11,33,15,3,14,5,23,14,9,1,0,0,2,0,0,1,1,6,0,0,0,Cab driver Max picks up a man who offers him $600 to drive him around. But the promise of easy money sours when Max realizes his fare is an assassin.
281,0,en,2.584025,1999-10-22,91,Short,10,1,0,1,1,6,1999,10,1,22,-28659422,0,1,1,1,0,0,0,0,6,7,3,3,3,12,4,0,1,0,1,0,1,54215416,121214377,212385533,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,8,4,2,5,2,4,7,6,1,0,0,0,1,0,0,0,2,0,0,0,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.
273,12000000,en,5.845712,1990-10-05,94,Medium,46044400,1,0,1,1,4,1990,10,1,5,-28659422,0,3,1,1,0,0,0,0,4,2,2,0,0,7,6,0,0,0,1,1,1,47410000,,74134790,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,"Just retired from the Drug Enforcement Agency, John Hatcher (Seagal) returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses pathes with a ferocious Jamaican druglord who vowes that Hatcher and his family are now marked for death."
274,50000000,en,12.285545,2010-06-04,87,Short,83761844,1,1,1,1,0,2010,6,0,4,74205073,0,1,1,1,0,0,0,0,0,24,8,5,5,8,7,0,1,0,1,0,1,461983149,121463226,41098065,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,1,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style."
276,0,en,8.469808,2013-05-24,127,Large,602042,1,0,1,0,0,2013,5,0,24,21757736,0,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,,1,0,,0,429766,,,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"Julian Assange. Bradley Manning. Collateral murder. Cablegate. WikiLeaks. These people and terms have exploded into public consciousness by fundamentally changing the way democratic societies deal with privacy, secrecy, and the right to information, perhaps for generations to come. We Steal Secrets: The Story of WikiLeaks is an extensive examination of all things related to WikiLeaks and the larger global debate over access to information."
277,2915739,te,0.558002,2009-01-16,132,Large,14000000,0,0,1,0,1,2009,1,0,16,-50746591,0,,1,0,0,0,0,0,1,2,2,1,1,1,0,0,0,1,1,1,0,13000000,,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Arundhati (Anushka) belongs to Gadwal samsthanam in 1920’s. She is known for her bravery in saving the Samstanam by killing Pasupathi (Sonu Sood) an evildoer. But the spirit of Pasupathi haunts that place. Another girl is born in the same lineage after 3 generations and she is named as Arundhati. The spirit of Pasupati is after Arundhati to take the revenge.
278,70000000,en,18.324219,1998-06-12,98,Medium,164000000,1,0,1,1,2,1998,6,0,12,74205073,0,4,1,1,0,0,0,0,2,23,3,4,4,0,0,0,1,0,1,0,1,474171806,125586134,,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,3,10,2,1,0,6,1,3,1,0,0,0,1,1,0,0,1,0,0,0,"When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads."
279,0,en,2.523707,2016-09-23,102,Medium,23020,1,0,1,1,6,2016,9,1,23,-37667937,0,3,1,1,0,0,0,0,6,5,5,3,0,2,2,0,0,0,1,1,0,76586316,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Reeling from a terrifying assault, a nineteen year old enrolls into college with his brother and pledges the same fraternity. What happens there, in the name of 'brotherhood,' tests him and his loyalty in brutal ways."
283,12000000,en,1.575026,1998-10-30,100,Medium,12902790,1,0,1,0,4,1998,10,1,30,-28659422,0,2,1,1,0,0,0,0,4,5,1,18,9,5,3,1,0,1,0,1,0,116700000,280000000,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,4,1,0,1,0,0,0,0,0,1,0,2,0,0,0,"Dramatic comedy about two unlikely people who find each other while looking for love. Judith Nelson (Holly Hunter) is suddenly single after discovering her husband of fifteen years, a successful doctor (Martin Donovan), has been having an affair with a younger woman. Judith stews, plans, plots and fantasizes, but she can't decide what to do with her life until she goes out to a night club to see singer Liz Bailey (Queen Latifah), who is full of advice on life and love. While out on the town, Judith is suddenly kissed by a total stranger, which opens her eyes to new possibilities ... which is when she notices Pat (Danny De Vito), the elevator operator in her building."
